04,気仙沼市,04205
04,白石市,04206
04,名取市,04207
04,角田市,04208
04,多賀城市,04209
04,岩沼市,04211
04,登米市,04212
04,栗原市,04213
04,東松島市,04214
04,大崎市,04215
04,富谷市,04216
04,蔵王町,04301
04,七ヶ宿町,04302
04,大河原町,04321
04,村田町,04322
04,柴田町,04323
04,川崎町,04324
04,丸森町,04341
04,亘理町,04361
04,山元町,04362
04,松島町,04401
04,七ヶ浜町,04404
04,利府町,04406
04,大和町,04421
04,大郷町,04422
04,大衡村,04424
04,色麻町,04444
04,加美町,04445
04,涌谷町,04501
04,美里町,04505
04,女川町,04581
04,南三陸町,04606
05,秋田市,05201
05,能代市,05202
05,横手市,05203
05,大館市,05204
05,男鹿市,05206
05,湯沢市,05207
05,鹿角市,05209
05,由利本荘市,05210
05,潟上市,05211
05,大仙市,05212
05,北秋田市,05213
05,にかほ市,05214
05,仙北市,05215
05,小坂町,05303
05,上小阿仁村,05327
05,藤里町,05346
05,三種町,05348
05,八峰町,05349
05,五城目町,05361
05,八郎潟町,05363
05,井川町,05366
05,大潟村,05368
05,美郷町,05434
05,羽後町,05463
05,東成瀬村,05464
06,山形市,06201
06,米沢市,06202
06,鶴岡市,06203
06,酒田市,06204
06,新庄市,06205
06,寒河江市,06206
06,上山市,06207
06,村山市,06208
06,長井市,06209
06,天童市,06210
06,東根市,06211
06,尾花沢市,06212
06,南陽市,06213
06,山辺町,06301
06,中山町,06302
06,河北町,06321
06,西川町,06322
06,朝日町,06323
06,大江町,06324
06,大石田町,06341
06,金山町,06361
06,最上町,06362
06,舟形町,06363
06,真室川町,06364
06,大蔵村,06365
06,鮭川村,06366
06,戸沢村,06367
06,高畠町,06381
06,川西町,06382
06,小国町,06401
06,白鷹町,06402
06,飯豊町,06403
06,三川町,06426
06,庄内町,06428
06,遊佐町,06461
07,福島市,07201
07,会津若松市,07202
07,郡山市,07203
07,いわき市,07204
07,白河市,07205
07,須賀川市,07207
07,喜多方市,07208
07,相馬市,07209
07,二本松市,07210
07,田村市,07211
07,南相馬市,07212
07,伊達市,07213
07,本宮市,07214
07,桑折町,07301
07,国見町,07303
07,川俣町,07308
07,大玉村,07322
07,鏡石町,07342
07,天栄村,07344
07,下郷町,07362
07,檜枝岐村,07364
07,只見町,07367
07,南会津町,07368
07,北塩原村,07402
07,西会津町,07405
07,磐梯町,07407
07,猪苗代町,07408
07,会津坂下町,07421
07,湯川村,07422
07,柳津町,07423
07,三島町,07444
07,金山町,07445
07,昭和村,07446
07,会津美里町,07447
07,西郷村,07461
07,泉崎村,07464
07,中島村,07465
07,矢吹町,07466
07,棚倉町,07481
07,矢祭町,07482
07,塙町,07483
07,鮫川村,07484
07,石川町,07501
07,玉川村,07502
07,平田村,07503
07,浅川町,07504
07,古殿町,07505
07,三春町,07521
07,小野町,07522
07,広野町,07541
07,楢葉町,07542
07,富岡町,07543
07,川内村,07544
07,大熊町,07545
07,双葉町,07546
07,浪江町,07547
07,葛尾村,07548
07,新地町,07561
07,飯舘村,07564
08,水戸市,08201
08,日立市,08202
08,土浦市,08203
08,古河市,08204
08,石岡市,08205
08,結城市,08207
08,龍ケ崎市,08208
08,下妻市,08210
08,常総市,08211
08,常陸太田市,08212
08,高萩市,08214
08,北茨城市,08215
08,笠間市,08216
08,取手市,08217
08,牛久市,08219
08,つくば市,08220
08,ひたちなか市,08221
08,鹿嶋市,08222
08,潮来市,08223
08,守谷市,08224
08,常陸大宮市,08225
08,那珂市,08226
08,筑西市,08227
08,坂東市,08228
08,稲敷市,08229
08,かすみがうら市,08230
08,桜川市,08231
08,神栖市,08232
08,行方市,08233
08,鉾田市,08234
08,つくばみらい市,08235
08,小美玉市,08236
08,茨城町,08302
08,大洗町,08309
08,城里町,08310
08,東海村,08341
08,大子町,08364
08,美浦村,08442
08,阿見町,08443
08,河内町,08447
08,八千代町,08521
08,五霞町,08542
08,境町,08546
08,利根町,08564
09,宇都宮市,09201
09,足利市,09202
09,栃木市,09203
09,佐野市,09204
09,鹿沼市,09205
09,日光市,09206
09,小山市,09208
09,真岡市,09209
09,大田原市,09210
09,矢板市,09211
09,那須塩原市,09213
09,さくら市,09214
09,那須烏山市,09215
09,下野市,09216
09,上三川町,09301
09,益子町,09342
09,茂木町,09343
09,市貝町,09344
09,芳賀町,09345
09,壬生町,09361
09,野木町,09364
09,塩谷町,09384
09,高根沢町,09386
09,那須町,09407
09,那珂川町,09411
10,前橋市,10201
10,高崎市,10202
10,桐生市,10203
10,伊勢崎市,10204
10,太田市,10205
10,沼田市,10206
10,館林市,10207
10,渋川市,10208
10,藤岡市,10209
10,富岡市,10210
10,安中市,10211
10,みどり市,10212
10,榛東村,10344
10,吉岡町,10345
10,上野村,10366
10,神流町,10367
10,下仁田町,10382
10,南牧村,10383
10,甘楽町,10384
10,中之条町,10421
10,長野原町,10424
10,嬬恋村,10425
10,草津町,10426
10,高山村,10428
10,東吾妻町,10429
10,片品村,10443
10,川場村,10444
10,昭和村,10448
10,みなかみ町,10449
10,玉村町,10464
10,板倉町,10521
10,明和町,10522
10,千代田町,10523
10,大泉町,10524
10,邑楽町,10525
11,さいたま市,11100
11,西区,11101
11,北区,11102
11,大宮区,11103
11,見沼区,11104
11,中央区,11105
11,桜区,11106
11,浦和区,11107
11,南区,11108
11,緑区,11109
11,岩槻区,11110
11,川越市,11201
11,熊谷市,11202
11,川口市,11203
11,行田市,11206
11,秩父市,11207
11,所沢市,11208
11,飯能市,11209
11,加須市,11210
11,本庄市,11211
11,東松山市,11212
11,春日部市,11214
11,狭山市,11215
11,羽生市,11216
11,鴻巣市,11217
11,深谷市,11218
11,上尾市,11219
11,草加市,11221
11,越谷市,11222
11,蕨市,11223
11,戸田市,11224
11,入間市,11225
11,朝霞市,11227
11,志木市,11228
11,和光市,11229
11,新座市,11230
11,桶川市,11231
11,久喜市,11232
11,北本市,11233
11,八潮市,11234
11,富士見市,11235
11,三郷市,11237
11,蓮田市,11238
11,坂戸市,11239
11,幸手市,11240
11,鶴ケ島市,11241
11,日高市,11242
11,吉川市,11243
11,ふじみ野市,11245
11,白岡市,11246
11,伊奈町,11301
11,三芳町,11324
11,毛呂山町,11326
11,越生町,11327
11,滑川町,11341
11,嵐山町,11342
11,小川町,11343
11,川島町,11346
11,吉見町,11347
11,鳩山町,11348
11,ときがわ町,11349
11,横瀬町,11361
11,皆野町,11362
11,長瀞町,11363
11,小鹿野町,11365
11,東秩父村,11369
11,美里町,11381
11,神川町,11383
11,上里町,11385
11,寄居町,11408
11,宮代町,11442
11,杉戸町,11464
11,松伏町,11465
12,千葉市,12100
12,中央区,12101
12,花見川区,12102
12,稲毛区,12103
12,若葉区,12104
12,緑区,12105
12,美浜区,12106
12,銚子市,12202
12,市川市,12203
12,船橋市,12204
12,館山市,12205
12,木更津市,12206
12,松戸市,12207
12,野田市,12208
12,茂原市,12210
12,成田市,12211
12,佐倉市,12212
12,東金市,12213
12,旭市,12215
12,習志野市,12216
12,柏市,12217
12,勝浦市,12218
12,市原市,12219
12,流山市,12220
12,八千代市,12221
12,我孫子市,12222
12,鴨川市,12223
12,鎌ケ谷市,12224
12,君津市,12225
12,富津市,12226
12,浦安市,12227
12,四街道市,12228
12,袖ケ浦市,12229
12,八街市,12230
12,印西市,12231
12,白井市,12232
12,富里市,12233
12,南房総市,12234
12,匝瑳市,12235
12,香取市,12236
12,山武市,12237
12,いすみ市,12238
12,大網白里市,12239
12,酒々井町,12322
12,栄町,12329
12,神崎町,12342
12,多古町,12347
12,東庄町,12349
12,九十九里町,12403
12,芝山町,12409
12,横芝光町,12410
12,一宮町,12421
12,睦沢町,12422
12,長生村,12423
12,白子町,12424
12,長柄町,12426
12,長南町,12427
12,大多喜町,12441
12,御宿町,12443
12,鋸南町,12463
13,千代田区,13101
13,中央区,13102
13,港区,13103
13,新宿区,13104
13,文京区,13105
13,台東区,13106
13,墨田区,13107
13,江東区,13108
13,品川区,13109
13,目黒区,13110
13,大田区,13111
13,世田谷区,13112
13,渋谷区,13113
13,中野区,13114
13,杉並区,13115
13,豊島区,13116
13,北区,13117
13,荒川区,13118
13,板橋区,13119
13,練馬区,13120
13,足立区,13121
13,葛飾区,13122
13,江戸川区,13123
13,八王子市,13201
13,立川市,13202
13,武蔵野市,13203
13,三鷹市,13204
13,青梅市,13205
13,府中市,13206
13,昭島市,13207
13,調布市,13208
13,町田市,13209
13,小金井市,13210
13,小平市,13211
13,日野市,13212
13,東村山市,13213
13,国分寺市,13214
13,国立市,13215
13,福生市,13218
13,狛江市,13219
13,東大和市,13220
13,清瀬市,13221
13,東久留米市,13222
13,武蔵村山市,13223
13,多摩市,13224
13,稲城市,13225
13,羽村市,13227
13,あきる野市,13228
13,西東京市,13229
13,瑞穂町,13303
13,日の出町,13305
13,檜原村,13307
13,奥多摩町,13308
13,大島町,13361
13,利島村,13362
13,新島村,13363
13,神津島村,13364
13,三宅村,13381
13,御蔵島村,13382
13,八丈町,13401
13,青ヶ島村,13402
13,小笠原村,13421
14,横浜市,14100
14,鶴見区,14101
14,神奈川区,14102
14,西区,14103
14,中区,14104
14,南区,14105
14,保土ケ谷区,14106
14,磯子区,14107
14,金沢区,14108
14,港北区,14109
14,戸塚区,14110
14,港南区,14111
14,旭区,14112
14,緑区,14113
14,瀬谷区,14114
14,栄区,14115
14,泉区,14116
14,青葉区,14117
14,都筑区,14118
14,川崎市,14130
14,川崎区,14131
14,幸区,14132
14,中原区,14133
14,高津区,14134
14,多摩区,14135
14,宮前区,14136
14,麻生区,14137
14,相模原市,14150
14,緑区,14151
14,中央区,14152
14,南区,14153
14,横須賀市,14201
14,平塚市,14203
14,鎌倉市,14204
14,藤沢市,14205
14,小田原市,14206
14,茅ヶ崎市,14207
14,逗子市,14208
14,三浦市,14210
14,秦野市,14211
14,厚木市,14212
14,大和市,14213
14,伊勢原市,14214
14,海老名市,14215
14,座間市,14216
14,南足柄市,14217
14,綾瀬市,14218
14,葉山町,14301
14,寒川町,14321
14,大磯町,14341
14,二宮町,14342
14,中井町,14361
14,大井町,14362
14,松田町,14363
14,山北町,14364
14,開成町,14366
14,箱根町,14382
14,真鶴町,14383
14,湯河原町,14384
14,愛川町,14401
14,清川村,14402
15,新潟市,15100
15,北区,15101
15,東区,15102
15,中央区,15103
15,江南区,15104
15,秋葉区,15105
15,南区,15106
15,西区,15107
15,西蒲区,15108
15,長岡市,15202
15,三条市,15204
15,柏崎市,15205
15,新発田市,15206
15,小千谷市,15208
15,加茂市,15209
15,十日町市,15210
15,見附市,15211
15,村上市,15212
15,燕市,15213
15,糸魚川市,15216
15,妙高市,15217
15,五泉市,15218
15,上越市,15222
15,阿賀野市,15223
15,佐渡市,15224
15,魚沼市,15225
15,南魚沼市,15226
15,胎内市,15227
15,聖籠町,15307
15,弥彦村,15342
15,田上町,15361
15,阿賀町,15385
15,出雲崎町,15405
15,湯沢町,15461
15,津南町,15482
15,刈羽村,15504
15,関川村,15581
15,粟島浦村,15586
16,富山市,16201
16,高岡市,16202
16,魚津市,16204
16,氷見市,16205
16,滑川市,16206
16,黒部市,16207
16,砺波市,16208
16,小矢部市,16209
16,南砺市,16210
16,射水市,16211
16,舟橋村,16321
16,上市町,16322
16,立山町,16323
16,入善町,16342
16,朝日町,16343
17,金沢市,17201
17,七尾市,17202
17,小松市,17203
17,輪島市,17204
17,珠洲市,17205
17,加賀市,17206
17,羽咋市,17207
17,かほく市,17209
17,白山市,17210
17,能美市,17211
17,野々市市,17212
17,川北町,17324
17,津幡町,17361
17,内灘町,17365
17,志賀町,17384
17,宝達志水町,17386
17,中能登町,17407
17,穴水町,17461
17,能登町,17463
18,福井市,18201
18,敦賀市,18202
18,小浜市,18204
18,大野市,18205
18,勝山市,18206
18,鯖江市,18207
18,あわら市,18208
18,越前市,18209
18,坂井市,18210
18,永平寺町,18322
18,池田町,18382
18,南越前町,18404
18,越前町,18423
18,美浜町,18442
18,高浜町,18481
18,おおい町,18483
18,若狭町,18501
19,甲府市,19201
19,富士吉田市,19202
19,都留市,19204
19,山梨市,19205
19,大月市,19206
19,韮崎市,19207
19,南アルプス市,19208
19,北杜市,19209
19,甲斐市,19210
19,笛吹市,19211
19,上野原市,19212
19,甲州市,19213
19,中央市,19214
19,市川三郷町,19346
19,早川町,19364
19,身延町,19365
19,南部町,19366
19,富士川町,19368
19,昭和町,19384
19,道志村,19422
19,西桂町,19423
19,忍野村,19424
19,山中湖村,19425
19,鳴沢村,19429
19,富士河口湖町,19430
19,小菅村,19442
19,丹波山村,19443
20,長野市,20201
20,松本市,20202
20,上田市,20203
20,岡谷市,20204
20,飯田市,20205
20,諏訪市,20206
20,須坂市,20207
20,小諸市,20208
20,伊那市,20209
20,駒ヶ根市,20210
20,中野市,20211
20,大町市,20212
20,飯山市,20213
20,茅野市,20214
20,塩尻市,20215
20,佐久市,20217
20,千曲市,20218
20,東御市,20219
20,安曇野市,20220
20,小海町,20303
20,川上村,20304
20,南牧村,20305
20,南相木村,20306
20,北相木村,20307
20,佐久穂町,20309
20,軽井沢町,20321
20,御代田町,20323
20,立科町,20324
20,青木村,20349
20,長和町,20350
20,下諏訪町,20361
20,富士見町,20362
20,原村,20363
20,辰野町,20382
20,箕輪町,20383
20,飯島町,20384
20,南箕輪村,20385
20,中川村,20386
20,宮田村,20388
20,松川町,20402
20,高森町,20403
20,阿南町,20404
20,阿智村,20407
20,平谷村,20409
20,根羽村,20410
20,下條村,20411
20,売木村,20412
20,天龍村,20413
20,泰阜村,20414
20,喬木村,20415
20,豊丘村,20416
20,大鹿村,20417
20,上松町,20422
20,南木曽町,20423
20,木祖村,20425
20,王滝村,20429
20,大桑村,20430
20,木曽町,20432
20,麻績村,20446
20,生坂村,20448
20,山形村,20450
20,朝日村,20451
20,筑北村,20452
20,池田町,20481
20,松川村,20482
20,白馬村,20485
20,小谷村,20486
20,坂城町,20521
20,小布施町,20541
20,高山村,20543
20,山ノ内町,20561
20,木島平村,20562
20,野沢温泉村,20563
20,信濃町,20583
20,小川村,20588
20,飯綱町,20590
20,栄村,20602
21,岐阜市,21201
21,大垣市,21202
21,高山市,21203
21,多治見市,21204
21,関市,21205
21,中津川市,21206
21,美濃市,21207
21,瑞浪市,21208
21,羽島市,21209
21,恵那市,21210
21,美濃加茂市,21211
21,土岐市,21212
21,各務原市,21213
21,可児市,21214
21,山県市,21215
21,瑞穂市,21216
21,飛騨市,21217
21,本巣市,21218
21,郡上市,21219
21,下呂市,21220
21,海津市,21221
21,岐南町,21302
21,笠松町,21303
21,養老町,21341
21,垂井町,21361
21,関ケ原町,21362
21,神戸町,21381
21,輪之内町,21382
21,安八町,21383
21,揖斐川町,21401
21,大野町,21403
21,池田町,21404
21,北方町,21421
21,坂祝町,21501
21,富加町,21502
21,川辺町,21503
21,七宗町,21504
21,八百津町,21505
21,白川町,21506
21,東白川村,21507
21,御嵩町,21521
21,白川村,21604
22,静岡市,22100
22,葵区,22101
22,駿河区,22102
22,清水区,22103
22,浜松市,22130
22,中区,22131
22,東区,22132
22,西区,22133
22,南区,22134
22,北区,22135
22,浜北区,22136
22,天竜区,22137
22,沼津市,22203
22,熱海市,22205
22,三島市,22206
22,富士宮市,22207
22,伊東市,22208
22,島田市,22209
22,富士市,22210
22,磐田市,22211
22,焼津市,22212
22,掛川市,22213
22,藤枝市,22214
22,御殿場市,22215
22,袋井市,22216
22,下田市,22219
22,裾野市,22220
22,湖西市,22221
22,伊豆市,22222
22,御前崎市,22223
22,菊川市,22224
22,伊豆の国市,22225
22,牧之原市,22226
22,東伊豆町,22301
22,河津町,22302
22,南伊豆町,22304
22,松崎町,22305
22,西伊豆町,22306
22,函南町,22325
22,清水町,22341
22,長泉町,22342
22,小山町,22344
22,吉田町,22424
22,川根本町,22429
22,森町,22461
23,名古屋市,23100
23,千種区,23101
23,東区,23102
23,北区,23103
23,西区,23104
23,中村区,23105
23,中区,23106
23,昭和区,23107
23,瑞穂区,23108
23,熱田区,23109
23,中川区,23110
23,港区,23111
23,南区,23112
23,守山区,23113
23,緑区,23114
23,名東区,23115
23,天白区,23116
23,豊橋市,23201
23,岡崎市,23202
23,一宮市,23203
23,瀬戸市,23204
23,半田市,23205
23,春日井市,23206
23,豊川市,23207
23,津島市,23208
23,碧南市,23209
23,刈谷市,23210
23,豊田市,23211
23,安城市,23212
23,西尾市,23213
23,蒲郡市,23214
23,犬山市,23215
23,常滑市,23216
23,江南市,23217
23,小牧市,23219
23,稲沢市,23220
23,新城市,23221
23,東海市,23222
23,大府市,23223
23,知多市,23224
23,知立市,23225
23,尾張旭市,23226
23,高浜市,23227
23,岩倉市,23228
23,豊明市,23229
23,日進市,23230
23,田原市,23231
23,愛西市,23232
23,清須市,23233
23,北名古屋市,23234
23,弥富市,23235
23,みよし市,23236
23,あま市,23237
23,長久手市,23238
23,東郷町,23302
23,豊山町,23342
23,大口町,23361
23,扶桑町,23362
23,大治町,23424
23,蟹江町,23425
23,飛島村,23427
23,阿久比町,23441
23,東浦町,23442
23,南知多町,23445
23,美浜町,23446
23,武豊町,23447
23,幸田町,23501
23,設楽町,23561
23,東栄町,23562
23,豊根村,23563
24,津市,24201
24,四日市市,24202
24,伊勢市,24203
24,松阪市,24204
24,桑名市,24205
24,鈴鹿市,24207
24,名張市,24208
24,尾鷲市,24209
24,亀山市,24210
24,鳥羽市,24211
24,熊野市,24212
24,いなべ市,24214
24,志摩市,24215
24,伊賀市,24216
24,木曽岬町,24303
24,東員町,24324
24,菰野町,24341
24,朝日町,24343
24,川越町,24344
24,多気町,24441
24,明和町,24442
24,大台町,24443
24,玉城町,24461
24,度会町,24470
24,大紀町,24471
24,南伊勢町,24472
24,紀北町,24543
24,御浜町,24561
24,紀宝町,24562
25,大津市,25201
25,彦根市,25202
25,長浜市,25203
25,近江八幡市,25204
25,草津市,25206
25,守山市,25207
25,栗東市,25208
25,甲賀市,25209
25,野洲市,25210
25,湖南市,25211
25,高島市,25212
25,東近江市,25213
25,米原市,25214
25,日野町,25383
25,竜王町,25384
25,愛荘町,25425
25,豊郷町,25441
25,甲良町,25442
25,多賀町,25443
26,京都市,26100
26,北区,26101
26,上京区,26102
26,左京区,26103
26,中京区,26104
26,東山区,26105
26,下京区,26106
26,南区,26107
26,右京区,26108
26,伏見区,26109
26,山科区,26110
26,西京区,26111
26,福知山市,26201
26,舞鶴市,26202
26,綾部市,26203
26,宇治市,26204
26,宮津市,26205
26,亀岡市,26206
26,城陽市,26207
26,向日市,26208
26,長岡京市,26209
26,八幡市,26210
26,京田辺市,26211
26,京丹後市,26212
26,南丹市,26213
26,木津川市,26214
26,大山崎町,26303
26,久御山町,26322
26,井手町,26343
26,宇治田原町,26344
26,笠置町,26364
26,和束町,26365
26,精華町,26366
26,南山城村,26367
26,京丹波町,26407
26,伊根町,26463
26,与謝野町,26465
27,大阪市,27100
27,都島区,27102
27,福島区,27103
27,此花区,27104
27,西区,27106
27,港区,27107
27,大正区,27108
27,天王寺区,27109
27,浪速区,27111
27,西淀川区,27113
27,東淀川区,27114
27,東成区,27115
27,生野区,27116
27,旭区,27117
27,城東区,27118
27,阿倍野区,27119
27,住吉区,27120
27,東住吉区,27121
27,西成区,27122
27,淀川区,27123
27,鶴見区,27124
27,住之江区,27125
27,平野区,27126
27,北区,27127
27,中央区,27128
27,堺市,27140
27,堺区,27141
27,中区,27142
27,東区,27143
27,西区,27144
27,南区,27145
27,北区,27146
27,美原区,27147
27,岸和田市,27202
27,豊中市,27203
27,池田市,27204
27,吹田市,27205
27,泉大津市,27206
27,高槻市,27207
27,貝塚市,27208
27,守口市,27209
27,枚方市,27210
27,茨木市,27211
27,八尾市,27212
27,泉佐野市,27213
27,富田林市,27214
27,寝屋川市,27215
27,河内長野市,27216
27,松原市,27217
27,大東市,27218
27,和泉市,27219
27,箕面市,27220
27,柏原市,27221
27,羽曳野市,27222
27,門真市,27223
27,摂津市,27224
27,高石市,27225
27,藤井寺市,27226
27,東大阪市,27227
27,泉南市,27228
27,四條畷市,27229
27,交野市,27230
27,大阪狭山市,27231
27,阪南市,27232
27,島本町,27301
27,豊能町,27321
27,能勢町,27322
27,忠岡町,27341
27,熊取町,27361
27,田尻町,27362
27,岬町,27366
27,太子町,27381
27,河南町,27382
27,千早赤阪村,27383
28,神戸市,28100
28,東灘区,28101
28,灘区,28102
28,兵庫区,28105
28,長田区,28106
28,須磨区,28107
28,垂水区,28108
28,北区,28109
28,中央区,28110
28,西区,28111
28,姫路市,28201
28,尼崎市,28202
28,明石市,28203
28,西宮市,28204
28,洲本市,28205
28,芦屋市,28206
28,伊丹市,28207
28,相生市,28208
28,豊岡市,28209
28,加古川市,28210
28,赤穂市,28212
28,西脇市,28213
28,宝塚市,28214
28,三木市,28215
28,高砂市,28216
28,川西市,28217
28,小野市,28218
28,三田市,28219
28,加西市,28220
28,丹波篠山市,28221
28,養父市,28222
28,丹波市,28223
28,南あわじ市,28224
28,朝来市,28225
28,淡路市,28226
28,宍粟市,28227
28,加東市,28228
28,たつの市,28229
28,猪名川町,28301
28,多可町,28365
28,稲美町,28381
28,播磨町,28382
28,市川町,28442
28,福崎町,28443
28,神河町,28446
28,太子町,28464
28,上郡町,28481
28,佐用町,28501
28,香美町,28585
28,新温泉町,28586
29,奈良市,29201
29,大和高田市,29202
29,大和郡山市,29203
29,天理市,29204
29,橿原市,29205
29,桜井市,29206
29,五條市,29207
29,御所市,29208
29,生駒市,29209
29,香芝市,29210
29,葛城市,29211
29,宇陀市,29212
29,山添村,29322
29,平群町,29342
29,三郷町,29343
29,斑鳩町,29344
29,安堵町,29345
29,川西町,29361
29,三宅町,29362
29,田原本町,29363
29,曽爾村,29385
29,御杖村,29386
29,高取町,29401
29,明日香村,29402
29,上牧町,29424
29,王寺町,29425
29,広陵町,29426
29,河合町,29427
29,吉野町,29441
29,大淀町,29442
29,下市町,29443
29,黒滝村,29444
29,天川村,29446
29,野迫川村,29447
29,十津川村,29449
29,下北山村,29450
29,上北山村,29451
29,川上村,29452
29,東吉野村,29453
30,和歌山市,30201
30,海南市,30202
30,橋本市,30203
30,有田市,30204
30,御坊市,30205
30,田辺市,30206
30,新宮市,30207
30,紀の川市,30208
30,岩出市,30209
30,紀美野町,30304
